"probe_id" "gene_id"
"883" "1553532_a_at" "84905"
"884" "1553533_at" "56704"
"885" "1553534_at" "338322"
"886" "1553535_a_at" "5905"
"887" "1553536_at" "10150"
"888" "1553537_at" "319101"
"889" "1553538_s_at" "4512"
"890" "1553539_at" "121391"
"891" "1553540_a_at" "3177"
"892" "1553541_at" "4009"
"893" "1553542_at" "202243"
"894" "1553544_at" "83550"
"895" "1553545_at" "286676"
"896" "1553546_at" "55478"
"897" "1553549_at" "317701"
"898" "1553550_at" "317705"
"899" "1553551_s_at" "4536"
"900" "1553552_at" "83551"
"901" "1553553_at" "259285"
"902" "1553555_at" "5726"
"903" "1553556_at" "259286"
"904" "1553558_at" "259287"
"905" "1553559_at" "134285"
"906" "1553560_at" "317703"
"907" "1553561_at" "259296"
"908" "1553562_at" "926"
"909" "1553564_at" "140733"
"910" "1553565_s_at" "23576"
"911" "1553566_at" "196500"
"912" "1553567_s_at" "4508"
"913" "1553568_a_at" "3010"
"914" "1553569_at" "4513"
"915" "1553570_x_at" "4513"
"916" "1553572_a_at" "114757"
"917" "1553573_s_at" "1943"
"918" "1553574_at" "338376"
"919" "1553575_at" "4541"
"920" "1553581_s_at" "285672"
"921" "1553583_a_at" "7069"
"922" "1553584_at" "79742"
"923" "1553586_at" "283932"
"924" "1553587_a_at" "56655"
"925" "1553589_a_at" "10158"
"926" "1553591_at" "644165"
"927" "1553592_x_at" "644165"
"928" "1553593_a_at" "6887"
"929" "1553594_a_at" "3640"
"930" "1553599_a_at" "50511"
"931" "1553600_at" "259236"
"932" "1553601_a_at" "259236"
"933" "1553602_at" "118430"
"934" "1553603_s_at" "64225"
"935" "1553604_at" "154664"
"936" "1553605_a_at" "154664"
"937" "1553608_a_at" "193629"
"938" "1553611_s_at" "283212"
"939" "1553612_at" "117608"
"940" "1553613_s_at" "2296"
"941" "1553614_a_at" "100128202"
"942" "1553620_at" "287015"
"943" "1553622_a_at" "161835"
"944" "1553623_at" "84843"
"945" "1553625_at" "283742"
"946" "1553626_a_at" "124989"
"947" "1553627_s_at" "124989"
"948" "1553629_a_at" "153745"
"949" "1553630_at" "219621"
"950" "1553633_s_at" "150159"
"951" "1553634_a_at" "285962"
"952" "1553635_s_at" "200132"
"953" "1553636_at" "145942"
"954" "1553637_s_at" "145942"
"955" "1553639_a_at" "133522"
"956" "1553640_at" "286046"
"957" "1553641_a_at" "114960"
"958" "1553642_at" "158055"
"959" "1553644_at" "161176"
"960" "1553645_at" "285025"
"961" "1553646_at" "139324"
"962" "1553647_at" "124359"
"963" "1553651_at" "162681"
"964" "1553652_a_at" "162681"
"965" "1553654_at" "255928"
"966" "1553655_at" "166979"
"967" "1553656_at" "6975"
"968" "1553657_at" "146177"
"969" "1553658_at" "150197"
"970" "1553660_at" "135458"
"971" "1553661_a_at" "135458"
"972" "1553663_a_at" "256933"
"973" "1553666_at" "91057"
"974" "1553668_at" "84859"
"975" "1553670_at" "92105"
"976" "1553672_at" "55740"
"977" "1553673_at" "140901"
"978" "1553674_at" "127255"
"979" "1553675_at" "89953"
"980" "1553677_a_at" "261726"
"981" "1553678_a_at" "3688"
"982" "1553679_s_at" "154807"
"983" "1553681_a_at" "5551"
"984" "1553682_at" "144699"
"985" "1553683_s_at" "144699"
"986" "1553684_at" "285755"
"987" "1553685_s_at" "6667"
"988" "1553686_at" "147339"
"989" "1553688_at" "131965"
"990" "1553689_s_at" "131965"
"991" "1553690_at" "151648"
"992" "1553691_at" "148789"
"993" "1553693_s_at" "84869"
"994" "1553694_a_at" "5286"
"995" "1553695_a_at" "79671"
"996" "1553696_s_at" "148266"
"997" "1553697_at" "126731"
"998" "1553698_a_at" "126731"
"999" "1553701_a_at" "150290"
"1000" "1553702_at" "90874"
"1001" "1553703_at" "163049"
"1002" "1553704_x_at" "163049"
"1003" "1553705_a_at" "1131"
"1004" "1553706_at" "203100"
"1005" "1553708_at" "84847"
"1006" "1553709_a_at" "84950"
"1007" "1553710_at" "152756"
"1008" "1553711_a_at" "152756"
"1009" "1553713_a_at" "121268"
"1010" "1553715_s_at" "84331"
"1011" "1553718_at" "147694"
"1012" "1553719_s_at" "147694"
"1013" "1553720_a_at" "219287"
"1014" "1553721_at" "220441"
"1015" "1553722_s_at" "220441"
"1016" "1553723_at" "222487"
"1017" "1553725_s_at" "84146"
"1018" "1553726_s_at" "221322"
"1019" "1553727_at" "283358"
"1020" "1553728_at" "254050"
"1021" "1553729_s_at" "254050"
"1022" "1553730_x_at" "254050"
"1023" "1553732_s_at" "84902"
"1024" "1553734_at" "122481"
"1025" "1553736_at" "196441"
"1026" "1553739_at" "3656"
"1027" "1553740_a_at" "3656"
"1028" "1553741_at" "148645"
"1029" "1553746_a_at" "283310"
"1030" "1553747_at" "85009"
"1031" "1553749_at" "143684"
"1032" "1553750_a_at" "143684"
"1033" "1553752_at" "128497"
"1034" "1553755_at" "115861"
"1035" "1553756_at" "84850"
"1036" "1553757_at" "84223"
"1037" "1553759_at" "254394"
"1038" "1553761_at" "253143"
"1039" "1553764_a_at" "84962"
"1040" "1553765_a_at" "114792"
"1041" "1553768_a_at" "285761"
"1042" "1553769_at" "89886"
"1043" "1553770_a_at" "89886"
"1044" "1553772_at" "256356"
"1045" "1553775_at" "152048"
"1046" "1553776_at" "148581"
"1047" "1553778_at" "155368"
"1048" "1553780_at" "196872"
"1049" "1553781_at" "92092"
"1050" "1553785_at" "153020"
"1051" "1553787_at" "219833"
"1052" "1553789_a_at" "54058"
"1053" "1553792_at" "84162"
"1054" "1553793_a_at" "84162"
"1055" "1553794_at" "161003"
"1056" "1553798_a_at" "222235"
"1057" "1553799_at" "196951"
"1058" "1553801_a_at" "112487"
"1059" "1553802_a_at" "6658"
"1060" "1553803_at" "124783"
"1061" "1553804_a_at" "124783"
"1062" "1553805_at" "132200"
"1063" "1553808_a_at" "159296"
"1064" "1553809_a_at" "169693"
"1065" "1553810_a_at" "57650"
"1066" "1553811_at" "84983"
"1067" "1553812_at" "79816"
"1068" "1553813_s_at" "79816"
"1069" "1553815_a_at" "170082"
"1070" "1553821_at" "283450"
"1071" "1553822_at" "132112"
"1072" "1553823_a_at" "132112"
"1073" "1553826_a_at" "146325"
"1074" "1553828_at" "120400"
"1075" "1553829_at" "285154"
"1076" "1553831_at" "140564"
"1077" "1553832_at" "246704"
"1078" "1553834_at" "256076"
"1079" "1553835_a_at" "256076"
"1080" "1553837_at" "192111"
"1081" "1553838_at" "152940"
"1082" "1553839_at" "91050"
"1083" "1553840_a_at" "91050"
"1084" "1553842_at" "139105"
"1085" "1553843_at" "256815"
"1086" "1553844_a_at" "256815"
"1087" "1553845_x_at" "256815"
"1088" "1553846_at" "220082"
"1089" "1553847_a_at" "220082"
"1090" "1553849_at" "137196"
"1091" "1553850_at" "114041"
"1092" "1553851_at" "121599"
"1093" "1553852_at" "157680"
"1094" "1553856_s_at" "27334"
"1095" "1553857_at" "283284"
"1096" "1553858_at" "79842"
"1097" "1553859_at" "7166"
"1098" "1553860_at" "149095"
"1099" "1553861_at" "255394"
"1100" "1553863_at" "57705"
"1101" "1553864_at" "2849"
"1102" "1553865_a_at" "2849"
"1103" "1553868_a_at" "285600"
"1104" "1553869_at" "143686"
"1105" "1553871_at" "255193"
"1106" "1553872_at" "256302"
"1107" "1553873_at" "257240"
"1108" "1553874_a_at" "84891"
"1109" "1553875_s_at" "84891"
"1110" "1553876_at" "154075"
"1111" "1553878_at" "137362"
"1112" "1553879_a_at" "137362"
"1113" "1553880_at" "170393"
"1114" "1553881_at" "84849"
"1115" "1553883_at" "7652"
"1116" "1553885_x_at" "7652"
"1117" "1553886_at" "255101"
"1118" "1553887_at" "284369"
"1119" "1553888_at" "160287"
"1120" "1553889_at" "117194"
"1121" "1553890_s_at" "126147"
"1122" "1553891_at" "128209"
"1123" "1553893_at" "126402"
"1124" "1553894_at" "160857"
"1125" "1553895_at" "160298"
"1126" "1553898_a_at" "222029"
"1127" "1553901_x_at" "90649"
"1128" "1553905_at" "170063"
"1129" "1553906_s_at" "221472"
"1130" "1553907_a_at" "161829"
"1131" "1553909_x_at" "55719"
"1132" "1553910_at" "148545"
"1133" "1553911_at" "100130934"
"1134" "1553912_at" "285492"
"1135" "1553914_at" "162137"
"1136" "1553915_at" "283080"
"1137" "1553917_at" "200576"
"1138" "1553918_at" "150135"
"1139" "1553919_at" "157927"
"1140" "1553920_at" "158401"
"1141" "1553923_at" "283238"
"1142" "1553924_at" "116123"
"1143" "1553927_at" "202865"
"1144" "1553928_at" "255520"
"1145" "1553929_at" "125981"
"1146" "1553930_at" "134864"
"1147" "1553931_at" "202459"
"1148" "1553934_at" "221241"
"1149" "1553935_at" "85003"
"1150" "1553936_a_at" "85003"
"1151" "1553938_a_at" "202374"
"1152" "1553940_a_at" "123355"
"1153" "1553943_at" "171391"
"1154" "1553945_at" "122876"
"1155" "1553946_at" "117159"
"1156" "1553947_at" "118460"
"1157" "1553949_at" "440073"
"1158" "1553952_at" "131540"
"1159" "1553954_at" "199857"
"1160" "1553955_at" "129285"
"1161" "1553956_at" "65062"
"1162" "1553957_at" "163050"
"1163" "1553959_a_at" "126792"
"1164" "1553960_at" "90203"
"1165" "1553961_s_at" "90203"
"1166" "1553962_s_at" "388"
"1167" "1553963_at" "388"
"1168" "1553965_x_at" "388"
"1169" "1553970_s_at" "1056"
"1170" "1553971_a_at" "352954"
"1171" "1553972_a_at" "875"
"1172" "1553973_a_at" "404203"
"1173" "1553974_at" "128977"
"1174" "1553976_a_at" "25911"
"1175" "1553977_a_at" "51302"
"1176" "1553978_at" "729991"
"1177" "1553982_a_at" "338382"
"1178" "1553983_at" "1841"
"1179" "1553984_s_at" "1841"
"1180" "1553986_at" "158158"
"1181" "1553987_at" "51275"
"1182" "1553989_a_at" "245973"
"1183" "1553990_at" "283870"
"1184" "1553991_s_at" "54621"
"1185" "1553992_s_at" "10230"
"1186" "1553993_s_at" "81857"
"1187" "1553994_at" "4907"
"1188" "1553995_a_at" "4907"
"1189" "1553997_a_at" "253982"
"1190" "1554001_at" "4591"
"1191" "1554003_at" "64283"
"1192" "1554004_a_at" "64283"
"1193" "1554006_a_at" "3993"
"1194" "1554008_at" "9180"
"1195" "1554010_at" "3340"
"1196" "1554012_at" "340419"
"1197" "1554014_at" "1106"
"1198" "1554015_a_at" "1106"
"1199" "1554016_a_at" "79650"
"1200" "1554018_at" "10457"
"1201" "1554019_s_at" "285753"
"1202" "1554020_at" "636"
"1203" "1554021_a_at" "7559"
"1204" "1554022_at" "152206"
"1205" "1554023_s_at" "152206"
"1206" "1554026_a_at" "4651"
"1207" "1554027_a_at" "8671"
"1208" "1554029_a_at" "9652"
"1209" "1554030_at" "411"
"1210" "1554032_at" "411"
"1211" "1554033_at" "55691"
"1212" "1554034_a_at" "55691"
"1213" "1554036_at" "9841"
"1214" "1554037_a_at" "9841"
"1215" "1554038_at" "55132"
"1216" "1554039_at" "80017"
"1217" "1554041_at" "100288797"
"1218" "1554042_s_at" "100288797"
"1219" "1554044_a_at" "56246"
"1220" "1554045_at" "7572"
"1221" "1554047_at" "10190"
"1222" "1554049_s_at" "50717"
"1223" "1554050_at" "27293"
"1224" "1554052_at" "23019"
"1225" "1554053_at" "10558"
"1226" "1554057_at" "645676"
"1227" "1554059_at" "6419"
"1228" "1554060_s_at" "6419"
"1229" "1554062_at" "7499"
"1230" "1554063_at" "100533106"
"1231" "1554065_at" "89853"
"1232" "1554067_at" "144577"
"1233" "1554068_s_at" "144577"
"1234" "1554069_at" "2046"
"1235" "1554071_at" "159989"
"1236" "1554072_s_at" "159989"
"1237" "1554074_s_at" "200172"
"1238" "1554076_s_at" "219902"
"1239" "1554077_a_at" "79639"
"1240" "1554078_s_at" "9093"
"1241" "1554079_at" "374378"
"1242" "1554080_at" "9125"
"1243" "1554082_a_at" "79707"
"1244" "1554084_a_at" "79707"
"1245" "1554085_at" "317781"
"1246" "1554086_at" "10426"
"1247" "1554091_a_at" "114609"
"1248" "1554093_a_at" "10302"
"1249" "1554094_at" "957"
"1250" "1554095_at" "155435"
"1251" "1554096_a_at" "155435"
"1252" "1554097_a_at" "554202"
"1253" "1554098_at" "169981"
"1254" "1554099_a_at" "169981"
"1255" "1554101_a_at" "84899"
"1256" "1554102_a_at" "84899"
"1257" "1554105_at" "84548"
"1258" "1554106_at" "65065"
"1259" "1554110_at" "64866"
"1260" "1554112_a_at" "9706"
"1261" "1554113_a_at" "9498"
"1262" "1554114_s_at" "85464"
"1263" "1554115_at" "133874"
"1264" "1554116_s_at" "57097"
"1265" "1554117_at" "160777"
"1266" "1554119_at" "79650"
"1267" "1554121_at" "51144"
"1268" "1554122_a_at" "51144"
"1269" "1554125_a_at" "22829"
"1270" "1554126_at" "253827"
"1271" "1554127_s_at" "253827"
"1272" "1554128_at" "149685"
"1273" "1554129_a_at" "149685"
"1274" "1554131_at" "54462"
"1275" "1554132_a_at" "54462"
"1276" "1554133_at" "55680"
"1277" "1554140_at" "79819"
"1278" "1554141_s_at" "79819"
"1279" "1554142_at" "283507"
"1280" "1554143_a_at" "283507"
"1281" "1554145_a_at" "129285"
"1282" "1554147_s_at" "89876"
"1283" "1554148_a_at" "9197"
"1284" "1554149_at" "56650"
"1285" "1554151_at" "4967"
"1286" "1554152_a_at" "4967"
"1287" "1554153_a_at" "51317"
"1288" "1554154_at" "54834"
"1289" "1554155_at" "79648"
"1290" "1554156_a_at" "90199"
"1291" "1554157_a_at" "90199"
"1292" "1554158_at" "10771"
"1293" "1554159_a_at" "10771"
"1294" "1554160_a_at" "55663"
"1295" "1554161_at" "9481"
"1296" "1554163_at" "117581"
"1297" "1554165_at" "9679"
"1298" "1554167_a_at" "51125"
"1299" "1554168_a_at" "30011"
"1300" "1554170_a_at" "255374"
"1301" "1554171_at" "9203"
"1302" "1554172_a_at" "9203"
"1303" "1554173_at" "124599"
"1304" "1554175_at" "124599"
"1305" "1554176_a_at" "285315"
"1306" "1554177_a_at" "27109"
"1307" "1554178_a_at" "285172"
"1308" "1554179_s_at" "66004"
"1309" "1554181_at" "254122"
"1310" "1554185_at" "554206"
"1311" "1554187_at" "554206"
"1312" "1554188_at" "341032"
"1313" "1554190_s_at" "79949"
"1314" "1554192_s_at" "152992"
"1315" "1554193_s_at" "79694"
"1316" "1554195_a_at" "389336"
"1317" "1554196_at" "284359"
"1318" "1554198_at" "26751"
"1319" "1554199_at" "5800"
"1320" "1554201_at" "57010"
"1321" "1554202_x_at" "57010"
"1322" "1554203_at" "642976"
"1323" "1554205_s_at" "130026"
"1324" "1554206_at" "55217"
"1325" "1554208_at" "150365"
"1326" "1554210_at" "389874"
"1327" "1554212_s_at" "3788"
"1328" "1554213_at" "9639"
"1329" "1554216_at" "55610"
"1330" "1554217_a_at" "55610"
"1331" "1554222_at" "284365"
"1332" "1554228_a_at" "157556"
"1333" "1554229_at" "153222"
"1334" "1554231_a_at" "252884"
"1335" "1554233_at" "338872"
"1336" "1554234_at" "83473"
"1337" "1554235_at" "29119"
"1338" "1554237_at" "10806"
"1339" "1554239_s_at" "284273"
"1340" "1554240_a_at" "3683"
"1341" "1554241_at" "1690"
"1342" "1554242_a_at" "1690"
"1343" "1554246_at" "149466"
"1344" "1554248_at" "27332"
"1345" "1554249_a_at" "27332"
"1346" "1554250_s_at" "375593"
"1347" "1554251_at" "50809"
"1348" "1554252_a_at" "204219"
"1349" "1554253_a_at" "204219"
"1350" "1554256_a_at" "80003"
"1351" "1554258_a_at" "85479"
"1352" "1554259_at" "26086"
"1353" "1554260_a_at" "285527"
"1354" "1554261_at" "114818"
"1355" "1554262_s_at" "114818"
"1356" "1554264_at" "26586"
"1357" "1554268_at" "79906"
"1358" "1554271_a_at" "91687"
"1359" "1554272_at" "64167"
"1360" "1554273_a_at" "64167"
"1361" "1554274_a_at" "54434"
"1362" "1554276_at" "9733"
"1363" "1554277_s_at" "57697"
"1364" "1554279_a_at" "79979"
"1365" "1554280_a_at" "257169"
"1366" "1554283_at" "25819"
"1367" "1554285_at" "84868"
"1368" "1554286_at" "497049"
"1369" "1554287_at" "89122"
"1370" "1554288_at" "57700"
"1371" "1554290_at" "8916"
"1372" "1554291_at" "23074"
"1373" "1554292_a_at" "23074"
"1374" "1554293_at" "146057"
"1375" "1554294_s_at" "146057"
"1376" "1554295_x_at" "146057"
"1377" "1554296_at" "1588"
"1378" "1554298_a_at" "151790"
"1379" "1554299_at" "266743"
"1380" "1554300_a_at" "136306"
"1381" "1554301_at" "645591"
"1382" "1554302_s_at" "645591"
"1383" "1554303_at" "3176"
"1384" "1554305_at" "91370"
"1385" "1554306_at" "3707"
"1386" "1554307_at" "644852"
"1387" "1554308_s_at" "2555"
"1388" "1554309_at" "8672"
"1389" "1554310_a_at" "8672"
"1390" "1554311_a_at" "6830"
"1391" "1554312_at" "81790"
"1392" "1554314_at" "135398"
"1393" "1554316_at" "25796"
"1394" "1554317_s_at" "115708"
"1395" "1554318_at" "541473"
"1396" "1554319_at" "9252"
"1397" "1554321_a_at" "9054"
"1398" "1554322_a_at" "9759"
"1399" "1554324_s_at" "51626"
"1400" "1554325_at" "1794"
"1401" "1554327_a_at" "124583"
"1402" "1554328_at" "252983"
"1403" "1554329_x_at" "252983"
"1404" "1554331_a_at" "474354"
"1405" "1554332_a_at" "100127888"
"1406" "1554333_at" "55466"
"1407" "1554334_a_at" "55466"
"1408" "1554335_at" "27128"
"1409" "1554337_at" "9855"
"1410" "1554339_a_at" "83548"
"1411" "1554340_a_at" "374946"
"1412" "1554341_a_at" "113510"
"1413" "1554342_s_at" "113510"
"1414" "1554343_a_at" "26228"
"1415" "1554345_a_at" "54826"
"1416" "1554346_at" "10681"
"1417" "1554348_s_at" "91368"
"1418" "1554349_at" "91419"
"1419" "1554351_a_at" "261726"
"1420" "1554352_s_at" "10260"
"1421" "1554354_at" "54414"
"1422" "1554355_a_at" "54414"
"1423" "1554356_at" "84296"
"1424" "1554360_at" "9873"
"1425" "1554362_at" "54766"
"1426" "1554364_at" "5527"
"1427" "1554365_a_at" "5527"
"1428" "1554367_at" "255022"
"1429" "1554368_at" "93034"
"1430" "1554371_at" "114780"
"1431" "1554375_a_at" "9971"
"1432" "1554376_s_at" "9200"
"1433" "1554377_a_at" "85445"
"1434" "1554378_a_at" "5137"
"1435" "1554379_a_at" "7161"
"1436" "1554380_at" "79858"
"1437" "1554382_at" "200261"
"1438" "1554383_a_at" "9697"
"1439" "1554384_at" "11240"
"1440" "1554385_a_at" "11240"
"1441" "1554386_at" "128822"
"1442" "1554388_at" "51699"
"1443" "1554390_s_at" "10097"
"1444" "1554391_at" "653581"
"1445" "1554393_a_at" "113451"
"1446" "1554394_at" "4745"
"1447" "1554396_at" "55293"
"1448" "1554397_s_at" "55293"
"1449" "1554398_at" "254773"
"1450" "1554400_at" "6991"
"1451" "1554401_a_at" "6991"
"1452" "1554405_a_at" "118421"
"1453" "1554406_a_at" "64581"
"1454" "1554408_a_at" "7083"
"1455" "1554411_at" "1499"
"1456" "1554414_a_at" "734"
"1457" "1554415_at" "27097"
"1458" "1554417_s_at" "51107"
"1459" "1554418_s_at" "50859"
"1460" "1554419_x_at" "79893"
"1461" "1554420_at" "467"
"1462" "1554423_a_at" "25793"
"1463" "1554424_at" "81608"
"1464" "1554428_s_at" "57555"
"1465" "1554429_a_at" "1762"
"1466" "1554430_at" "54065"
"1467" "1554432_x_at" "54065"
"1468" "1554433_a_at" "7705"
"1469" "1554436_a_at" "83998"
"1470" "1554438_at" "56243"
"1471" "1554440_at" "9764"
"1472" "1554441_a_at" "23063"
"1473" "1554442_at" "7439"
"1474" "1554443_s_at" "7439"
"1475" "1554444_s_at" "54978"
"1476" "1554445_at" "7639"
"1477" "1554447_at" "554203"
"1478" "1554448_at" "554203"
"1479" "1554449_at" "166968"
"1480" "1554450_s_at" "166968"
"1481" "1554451_s_at" "85406"
"1482" "1554452_a_at" "29923"
"1483" "1554453_at" "92906"
"1484" "1554455_at" "55180"
"1485" "1554456_a_at" "55180"
"1486" "1554459_s_at" "10878"
"1487" "1554460_at" "7903"
"1488" "1554462_a_at" "4189"
"1489" "1554466_a_at" "84326"
"1490" "1554468_s_at" "64978"
"1491" "1554469_at" "29068"
"1492" "1554470_s_at" "29068"
"1493" "1554471_a_at" "81573"
"1494" "1554472_a_at" "51105"
"1495" "1554473_at" "57522"
"1496" "1554474_a_at" "26002"
"1497" "1554475_a_at" "126526"
"1498" "1554476_x_at" "388558"
"1499" "1554478_a_at" "55027"
"1500" "1554479_a_at" "22900"
"1501" "1554480_a_at" "83787"
"1502" "1554481_a_at" "2035"
"1503" "1554482_a_at" "51128"
"1504" "1554483_at" "140738"
"1505" "1554485_s_at" "140738"
"1506" "1554486_a_at" "54438"
"1507" "1554487_a_at" "1388"
"1508" "1554488_at" "80321"
"1509" "1554489_a_at" "80321"
"1510" "1554491_a_at" "462"
"1511" "1554492_at" "63892"
"1512" "1554493_s_at" "63892"
"1513" "1554494_at" "64779"
"1514" "1554495_s_at" "64779"
"1515" "1554496_at" "5890"
"1516" "1554499_s_at" "27068"
"1517" "1554500_a_at" "6000"
"1518" "1554501_at" "81628"
"1519" "1554503_a_at" "126014"
"1520" "1554504_at" "10003"
"1521" "1554506_x_at" "10003"
"1522" "1554507_at" "10003"
"1523" "1554508_at" "118788"
"1524" "1554509_a_at" "80013"
"1525" "1554510_s_at" "27069"
